import_ref;category_code;caseref;country;origin;type_code;alt_ref;responsible;filing_date;filing_num;registration_date;registration_num;publication_date;publication_num;expire_date;notes;parent_ref;import_ref;type_code;value;language;display_order;type_code;value;language;display_order;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date;import_ref;actor_display_name;role;display_order;rate;actor_ref;date
IMP-333;TM;2024MYF02TM;NO;wo;;;admin;2024-05-16;;;;;;2034-05-16;octroi;;IMP-333;TIT;CRODEQ;en;1;CL;9, 35, 38, 39, 45;en;1;IMP-333;MY FINDER;CLI;1;;;;IMP-333;MY FINDER;OWN;1;;;;IMP-333;;CNT;1;;;
IMP-334;TM;2023FER24TM;WO;wo;;;admin;2023-09-29;1761664;;1761664;;;2033-09-29;;;IMP-334;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-334;FERMENTALG;CLI;1;;;;IMP-334;FERMENTALG;OWN;1;;;;IMP-334;COURTIAU;CNT;1;;;
IMP-335;TM;2023FER24TM;CA;wo;;;admin;2023-09-29;1761664;;;;;;en cours;;IMP-335;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-335;FERMENTALG;CLI;1;;;;IMP-335;FERMENTALG;OWN;1;;;;IMP-335;COURTIAU;CNT;1;;;
IMP-336;TM;2023FER24TM;CN;wo;;;admin;2023-09-29;1761664;;;;;;rejet total;;IMP-336;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-336;FERMENTALG;CLI;1;;;;IMP-336;FERMENTALG;OWN;1;;;;IMP-336;COURTIAU;CNT;1;;;
IMP-337;TM;2023FER24TM;UE;wo;;;admin;2023-09-29;1761664;;;;;2033-09-29;octroi;;IMP-337;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-337;FERMENTALG;CLI;1;;;;IMP-337;FERMENTALG;OWN;1;;;;IMP-337;COURTIAU;CNT;1;;;
IMP-338;TM;2023FER24TM;UK;wo;;;admin;2023-09-29;1761664;;;;;2033-09-29;octroi;;IMP-338;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-338;FERMENTALG;CLI;1;;;;IMP-338;FERMENTALG;OWN;1;;;;IMP-338;COURTIAU;CNT;1;;;
IMP-339;TM;2023FER24TM;JP;wo;;;admin;2023-09-29;1761664;;;;;2023-09-29;octroi;;IMP-339;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-339;FERMENTALG;CLI;1;;;;IMP-339;FERMENTALG;OWN;1;;;;IMP-339;COURTIAU;CNT;1;;;
IMP-340;TM;2023FER24TM;US;wo;;;admin;2023-09-29;1761664;;;;;;en cours;;IMP-340;TIT;KALVEĀ;en;1;CL;3;en;1;IMP-340;FERMENTALG;CLI;1;;;;IMP-340;FERMENTALG;OWN;1;;;;IMP-340;COURTIAU;CNT;1;;;
IMP-341;DM;2024KARA01DM;FR;;;;admin;2024-05-30;20242421;;;;;2029-05-30;;;IMP-341;TIT;Peluche;en;1;CL;;en;1;IMP-341;KARALOU;CLI;1;;;;IMP-341;KARALOU;OWN;1;;;;IMP-341;;CNT;1;;;
IMP-342;TM;2024ATO01TM;FR;;;;admin;2024-06-10;5061053;;;;;;;;IMP-342;TIT;ATOFLOW;en;1;CL;9, 35, 39, 41, 42;en;1;IMP-342;ATOFLOW;CLI;1;;;;IMP-342;ATOFLOW;OWN;1;;;;IMP-342;;CNT;1;;;
IMP-343;TM;2022ATO02TM;FR;;;;admin;2022-06-02;4874267;;4874267;;;2032-06-02;;;IMP-343;TIT;ATOFLOW;en;1;CL;16, 35, 39, 41, 42, 43;en;1;IMP-343;ATOFLOW;CLI;1;;;;IMP-343;ATOFLOW;OWN;1;;;;IMP-343;;CNT;1;;;
IMP-344;TM;1994BAL07TM;FR;;;;admin;1994-09-23;94537549;;94537549;;;2034-09-23;;;IMP-344;TIT;NEW BLACK WINE;en;1;CL;33;en;1;IMP-344;BALDES;CLI;1;;;;IMP-344;BALDES;OWN;1;;;;IMP-344;BALDES;CNT;1;;;
IMP-345;TM;2024O2F02TM;UE;;;;admin;2024-07-03;19049563;;;;;;;;IMP-345;TIT;O2FEEL;en;1;CL;9, 12, 37, 39, 42;en;1;IMP-345;LEGALSPOT;CLI;1;;;;IMP-345;O2 FEEL;OWN;1;;;;IMP-345;GHARBI;CNT;1;;;
IMP-346;TM;2024ALP03TM;FR;;;;admin;2024-07-10;5068813;;;;;;;;IMP-346;TIT;AKOUSTYS;en;1;CL;6, 17, 19, 37, 42, 44;en;1;IMP-346;BSTD;CLI;1;;;;IMP-346;BSTD;OWN;1;;;;IMP-346;COURTIAU;CNT;1;;;
IMP-347;TM;2024FER25TM;CN;;;;admin;2024-06-28;79489305;2024-12-28;;;;2034-12-27;enregistrée;;IMP-347;TIT;FERMENTALG (translitt);en;1;CL;1;en;1;IMP-347;FERMENTALG;CLI;1;;;;IMP-347;FERMENTALG;OWN;1;;;;IMP-347;COURTIAU;CNT;1;;;
IMP-348;TM;2024FER25TM;CN;;;;admin;2024-06-28;79514742;2024-12-28;;;;2034-12-27;enregistrée;;IMP-348;TIT;FERMENTALG (translitt);en;1;CL;3;en;1;IMP-348;FERMENTALG;CLI;1;;;;IMP-348;FERMENTALG;OWN;1;;;;IMP-348;COURTIAU;CNT;1;;;
IMP-349;TM;2024FER25TM;CN;;;;admin;2024-06-28;79501447;2025-01-14;;;;2035-01-13;enregistrée;;IMP-349;TIT;FERMENTALG (translitt);en;1;CL;5;en;1;IMP-349;FERMENTALG;CLI;1;;;;IMP-349;FERMENTALG;OWN;1;;;;IMP-349;COURTIAU;CNT;1;;;
IMP-350;TM;2024FER25TM;CN;;;;admin;2024-06-28;79510187;2024-12-28;;;;2034-12-27;enregistrée;;IMP-350;TIT;FERMENTALG (translitt);en;1;CL;30;en;1;IMP-350;FERMENTALG;CLI;1;;;;IMP-350;FERMENTALG;OWN;1;;;;IMP-350;COURTIAU;CNT;1;;;
IMP-351;TM;2024FER25TM;CN;;;;admin;2024-06-28;79497353;2024-12-28;;;;2034-12-27;enregistrée;;IMP-351;TIT;FERMENTALG (translitt);en;1;CL;42;en;1;IMP-351;FERMENTALG;CLI;1;;;;IMP-351;FERMENTALG;OWN;1;;;;IMP-351;COURTIAU;CNT;1;;;
IMP-352;TM;2024MIS03TM;FR;;;;admin;2024-07-12;5069405;;;;;;;;IMP-352;TIT;SC (logo);en;1;CL;9, 35, 38, 40, 41, 42;en;1;IMP-352;MISE EN PROD;CLI;1;;;;IMP-352;MISE EN PROD;OWN;1;;;;IMP-352;MILLET;CNT;1;;;
IMP-353;TM;;FR;;;;admin;2024-07-26;5072765;;;;;;;;IMP-353;TIT;MLK;en;1;CL;35, 42;en;1;IMP-353;LEGALSPOT;CLI;1;;;;IMP-353;AGENCE MLK ;OWN;1;;;;IMP-353;GHARBI;CNT;1;;;
IMP-354;TM;2024GOO02TM;FR;;;;admin;2024-09-02;5079203;2024-09-02;5079203;;;2034-09-02;;;IMP-354;TIT;Logo Aile;en;1;CL;16, 18, 28, 25, 35, 42;en;1;IMP-354;GOODGAME;CLI;1;;;;IMP-354;GOODGAME;OWN;1;;;;IMP-354;AWOMO;CNT;1;;;
IMP-355;TM;1993CNC01TM;FR;;;;admin;1993-03-26;93 461 371;;;;;2033-03-26;;;IMP-355;TIT;CNCPI;en;1;CL;16, 35, 41, 45;en;1;IMP-355;CNCPI;CLI;1;;;;IMP-355;CNCPI;OWN;1;;;;IMP-355;;CNT;1;;;
IMP-356;TM;2007CNC02TM;FR;;;;admin;2007-01-08;07 3 473 272;;;;;2027-01-08;;;IMP-356;TIT;OSEZ LA PI;en;1;CL;16, 35, 38, 41, 42, 45;en;1;IMP-356;CNCPI;CLI;1;;;;IMP-356;CNCPI;OWN;1;;;;IMP-356;;CNT;1;;;
IMP-357;TM;2015CNC03TM;FR;;;;admin;2015-01-23;15 4 150 831;;;;;2035-01-23;;;IMP-357;TIT;CNCPI (logo);en;1;CL;16, 35, 41, 42, 45;en;1;IMP-357;CNCPI;CLI;1;;;;IMP-357;CNCPI;OWN;1;;;;IMP-357;;CNT;1;;;
IMP-358;TM;1996CNC04TM;UE;;;;admin;1996-07-26;000 323 196;;;;;2026-07-26;;;IMP-358;TIT;CNCPI;en;1;CL;16, 35, 38, 41, 42, 45;en;1;IMP-358;CNCPI;CLI;1;;;;IMP-358;CNCPI;OWN;1;;;;IMP-358;;CNT;1;;;
IMP-359;TM;1996CNC05TM;UK;;;;admin;1996-07-26;UK00900323196;;;;;2026-07-26;;;IMP-359;TIT;CNCPI;en;1;CL;16, 35, 38, 41, 42, 45;en;1;IMP-359;CNCPI;CLI;1;;;;IMP-359;CNCPI;OWN;1;;;;IMP-359;;CNT;1;;;
IMP-360;TM;2024ATO03TM;WO;wo;;;admin;2024-10-18;;;;;;;;;IMP-360;TIT;ATOFLOW;en;1;CL;9, 16, 35, 38, 39, 41, 42;en;1;IMP-360;ATOFLOW;CLI;1;;;;IMP-360;ATOFLOW;OWN;1;;;;IMP-360;;CNT;1;;;
IMP-361;TM;2024ATO03TM;AU;wo;;;admin;2024-10-18;;;;;;;;;IMP-361;TIT;ATOFLOW;en;1;CL;9, 16, 35, 38, 39, 41, 42;en;1;IMP-361;ATOFLOW;CLI;1;;;;IMP-361;ATOFLOW;OWN;1;;;;IMP-361;;CNT;1;;;
IMP-362;TM;2024ATO03TM;NZ;wo;;;admin;2024-10-18;;;;;;;;;IMP-362;TIT;ATOFLOW;en;1;CL;9, 16, 35, 38, 39, 41, 42;en;1;IMP-362;ATOFLOW;CLI;1;;;;IMP-362;ATOFLOW;OWN;1;;;;IMP-362;;CNT;1;;;
IMP-363;TM;2024ATO03TM;SG;wo;;;admin;2024-10-18;;;;;;;;;IMP-363;TIT;ATOFLOW;en;1;CL;9, 16, 35, 38, 39, 41, 42;en;1;IMP-363;ATOFLOW;CLI;1;;;;IMP-363;ATOFLOW;OWN;1;;;;IMP-363;;CNT;1;;;
IMP-364;TM;2024ATO03TM;UE;wo;;;admin;2024-10-18;;;;;;;;;IMP-364;TIT;ATOFLOW;en;1;CL;9, 16, 35, 38, 39, 41, 42;en;1;IMP-364;ATOFLOW;CLI;1;;;;IMP-364;ATOFLOW;OWN;1;;;;IMP-364;;CNT;1;;;
IMP-365;TM;2024HPE07TM;FR;;;;admin;2024-10-28;5093625;;;;;2034-10-28;;;IMP-365;TIT;VINI-TRACK;en;1;CL;7;en;1;IMP-365;HPE;CLI;1;;;;IMP-365;HPE;OWN;1;;;;IMP-365;HIARD;CNT;1;;;
IMP-366;TM;2024ATELL01TM;UE;;;;admin;2024-12-17;;2024-12-17;;;;2034-12-17;;;IMP-366;TIT;IDYLLE;en;1;CL;25;en;1;IMP-366;ATELIERS L;CLI;1;;;;IMP-366;ATELIERS L;OWN;1;;;;IMP-366;;CNT;1;;;
IMP-367;TM;2024MIS04TM;WO;wo;;;admin;2024-12-17;;;;;;;;;IMP-367;TIT;LOGO SC;en;1;CL;9, 35, 38, 40, 41, 42;en;1;IMP-367;MISE EN PROD;CLI;1;;;;IMP-367;MISE EN PROD;OWN;1;;;;IMP-367;MILLET;CNT;1;;;
IMP-368;TM;2024MIS04TM;US;wo;;;admin;2024-12-17;;;;;;;;;IMP-368;TIT;LOGO SC;en;1;CL;9, 35, 38, 40, 41, 42;en;1;IMP-368;MISE EN PROD;CLI;1;;;;IMP-368;MISE EN PROD;OWN;1;;;;IMP-368;MILLET;CNT;1;;;
IMP-369;TM;2024MIS04TM;UE;wo;;;admin;2024-12-17;;;;;;;octroi;;IMP-369;TIT;LOGO SC;en;1;CL;9, 35, 38, 40, 41, 42;en;1;IMP-369;MISE EN PROD;CLI;1;;;;IMP-369;MISE EN PROD;OWN;1;;;;IMP-369;MILLET;CNT;1;;;
IMP-370;TM;2024MIS04TM;UK;wo;;;admin;2024-12-17;;;;;;;;;IMP-370;TIT;LOGO SC;en;1;CL;9, 35, 38, 40, 41, 42;en;1;IMP-370;MISE EN PROD;CLI;1;;;;IMP-370;MISE EN PROD;OWN;1;;;;IMP-370;MILLET;CNT;1;;;
IMP-371;tm;2025DYL01TM;FR;;;;admin;2025-01-10;5111614;;;;;;;;IMP-371;TIT;STROOM;en;1;CL;9, 18, 25, 28, 30;en;1;IMP-371;DYLAN DE CRIGNIS;CLI;1;;;;IMP-371;DYLAN DE CRIGNIS;OWN;1;;;;IMP-371;DE CRIGNIS;CNT;1;;;
IMP-372;TM;2025ALL01TM;FR;;;;admin;2025-01-23;5114898;;;;;2035-01-23;;;IMP-372;TIT;TREIZE;en;1;CL;33;en;1;IMP-372;MAISON ALLARD;CLI;1;;;;IMP-372;MAISON ALLARD;OWN;1;;;;IMP-372;ALLARD;CNT;1;;;
IMP-373;TM;2025FER26TM;FR;;;;admin;2025-01-24;5115358;;;;;;;;IMP-373;TIT;Logo nouveau;en;1;CL;1, 2, 3, 5, 29, 30, 32, 42;en;1;IMP-373;FERMENTALG;CLI;1;;;;IMP-373;FERMENTALG;OWN;1;;;;IMP-373;COURTIAU;CNT;1;;;
IMP-374;TM;2025SYNA02TM;FR;;;;admin;2025-02-06;5119062;;;;;;;;IMP-374;TIT;LOGO SY;en;1;CL;35, 41;en;1;IMP-374;SYNAP'S;CLI;1;;;;IMP-374;SYNAP'S;OWN;1;;;;IMP-374;;CNT;1;;;
IMP-375;TM;2025CONF02TM;FR;;;;admin;2025-02-12;5120912;;;;;;;;IMP-375;TIT;LOGO GRIGNE;en;1;CL;30;en;1;IMP-375;CONFRERIE PAIN DU LOT;CLI;1;;;;IMP-375;CONFRERIE PAIN DU LOT;OWN;1;;;;IMP-375;;CNT;1;;;
IMP-376;TM;;WO;wo;;;admin;2023-09-29;1766733;;;;;2033-09-29;;;IMP-376;TIT;ONCOVIEWLAB;en;1;CL;9, 37, 41, 44;en;1;IMP-376;CORTEX PRODUCTIONS;CLI;1;;;;IMP-376;CORTEX PRODUCTIONS;OWN;1;;;;IMP-376;KOCH;CNT;1;;;
IMP-377;TM;;US;wo;;;admin;2023-09-29;1766733;;;;;2033-09-29;octroi;;IMP-377;TIT;ONCOVIEWLAB;en;1;CL;9, 37, 41, 44;en;1;IMP-377;CORTEX PRODUCTIONS;CLI;1;;;;IMP-377;CORTEX PRODUCTIONS;OWN;1;;;;IMP-377;KOCH;CNT;1;;;
IMP-378;TM;;UE;wo;;;admin;2023-09-29;1766733;;;;;2033-09-29;octroi;;IMP-378;TIT;ONCOVIEWLAB;en;1;CL;9, 37, 41, 44;en;1;IMP-378;CORTEX PRODUCTIONS;CLI;1;;;;IMP-378;CORTEX PRODUCTIONS;OWN;1;;;;IMP-378;KOCH;CNT;1;;;
IMP-379;TM;;FR;;;;admin;2001-01-25;3078586;2001-01-25;;;;2031-01-25;;;IMP-379;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-379;IMODEL;CLI;1;;;;IMP-379;IMODEL;OWN;1;;;;IMP-379;;CNT;1;;;
IMP-380;TM;;FR;;;;admin;2018-11-27;4503586;2018-11-27;;;;2028-11-27;;;IMP-380;TIT;KONECT;en;1;CL;12, 25, 28;en;1;IMP-380;IMODEL;CLI;1;;;;IMP-380;IMODEL;OWN;1;;;;IMP-380;;CNT;1;;;
IMP-381;TM;;FR;;;;admin;2018-11-26;4503073;2018-11-27;;;;2028-11-27;;;IMP-381;TIT;FUNTEK;en;1;CL;12, 25, 28;en;1;IMP-381;IMODEL;CLI;1;;;;IMP-381;IMODEL;OWN;1;;;;IMP-381;;CNT;1;;;
IMP-382;TM;;UE;;;;admin;2019-09-05;18120313;2019-09-05;;;;2029-09-05;;;IMP-382;TIT;HOBBY TECH;en;1;CL;25, 28;en;1;IMP-382;IMODEL;CLI;1;;;;IMP-382;IMODEL;OWN;1;;;;IMP-382;;CNT;1;;;
IMP-383;TM;;UE;;;;admin;2018-12-06;17997168;2018-12-06;;;;2028-12-06;;;IMP-383;TIT;FUNTEK;en;1;CL;28;en;1;IMP-383;IMODEL;CLI;1;;;;IMP-383;IMODEL;OWN;1;;;;IMP-383;;CNT;1;;;
IMP-384;TM;;UK;;;;admin;2018-12-06;UK00917997168;;;;;2028-12-06;;;IMP-384;TIT;FUNTEK;en;1;CL;28;en;1;IMP-384;IMODEL;CLI;1;;;;IMP-384;IMODEL;OWN;1;;;;IMP-384;;CNT;1;;;
IMP-385;TM;;UK;;;;admin;2019-09-05;UK00918120313;;;;;2029-09-05;;;IMP-385;TIT;HOBBY TECH;en;1;CL;25, 28;en;1;IMP-385;IMODEL;CLI;1;;;;IMP-385;IMODEL;OWN;1;;;;IMP-385;;CNT;1;;;
IMP-386;TM;2025DELA01TM;FR;;;;admin;2025-03-14;5129622;;;;;2035-03-14;;;IMP-386;TIT;ARIEL D'ANDRESY;en;1;CL;35, 36, 41;en;1;IMP-386;JB DELAGE;CLI;1;;;;IMP-386;JB DELAGE;OWN;1;;;;IMP-386;DELAGE JB;CNT;1;;;
IMP-387;TM;2025BRU01TM;FR;;;;admin;2025-03-17;5130194;;;;;;;;IMP-387;TIT;LE BRUT DE L'AVETTE;en;1;CL;15, 20, 37, 41, 42;en;1;IMP-387;ZAOUR / FROGER;CLI;1;;;;IMP-387;ZAOUR / FROGER;OWN;1;;;;IMP-387;FROGER;CNT;1;;;
IMP-388;TM;2025ROU01TM;FR;;;;admin;2025-03-24;5132242;;;;;;;;IMP-388;TIT;MAISON POMMES (logo);en;1;CL;35, 39, 41, 42, 43, 44;en;1;IMP-388;ROUSSEAU Nathalie;CLI;1;;;;IMP-388;ROUSSEAU Nathalie;OWN;1;;;;IMP-388;ROUSSEAU;CNT;1;;;
IMP-389;TM;2025IMO02TM;FR;;;;admin;2025-04-04;5136042;;;;;;;;IMP-389;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-389;IMODEL;CLI;1;;;;IMP-389;IMODEL;OWN;1;;;;IMP-389;;CNT;1;;;
IMP-390;TM;2025SUP01TM;UE;;;;admin;2025-04-09;19170539;;;;;;;;IMP-390;TIT;SUPAFUSE;en;1;CL;35, 42;en;1;IMP-390;LEGALSPOT;CLI;1;;;;IMP-390;SUPAFUSE ;OWN;1;;;;IMP-390;GHARBI;CNT;1;;;
IMP-391;TM;2025PRO01TM;FR;;;;admin;2025-04-09;5137628;;;;;;;;IMP-391;TIT;CRYPTE;en;1;CL;28, 35;en;1;IMP-391;PROFITMARK;CLI;1;;;;IMP-391;SPILLFABRIKEN ;OWN;1;;;;IMP-391;;CNT;1;;;
IMP-392;TM;2025SAN01TM;FR;;;;admin;2025-04-17;5140125;;;;;;;;IMP-392;TIT;RIPOSTE;en;1;CL;18, 21, 24, 25, 28;en;1;IMP-392;SANGA GESTION;CLI;1;;;;IMP-392;SANGA GESTION;OWN;1;;;;IMP-392;;CNT;1;;;
IMP-393;TM;2025MAG01TM;FR;;;;admin;2025-04-29;5143436;;;;;;;;IMP-393;TIT;VELVET;en;1;CL;35, 41, 43;en;1;IMP-393;MAGNAT AGENCY;CLI;1;;;;IMP-393;MAGNAT AGENCY;OWN;1;;;;IMP-393;;CNT;1;;;
IMP-394;TM;2025FER27TM;CN;;;;admin;2025-05-19;85378967;;;;;;;;IMP-394;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-394;FERMENTALG;CLI;1;;;;IMP-394;FERMENTALG;OWN;1;;;;IMP-394;COURTIAU;CNT;1;;;
IMP-395;TM;2025FER27TM;CN;;;;admin;2025-05-19;85365990;;;;;;;;IMP-395;TIT;ΩRIGINS;en;1;CL;5;en;1;IMP-395;FERMENTALG;CLI;1;;;;IMP-395;FERMENTALG;OWN;1;;;;IMP-395;COURTIAU;CNT;1;;;
IMP-396;TM;2025NAR01TM;FR;;;;admin;2025-05-28;5151469;;;;;;;;IMP-396;TIT;NAROC (logo);en;1;CL;3, 14, 18, 21, 24, 25, 28, 29, 30, 32, 42 ;en;1;IMP-396;S. BENHERROUN;CLI;1;;;;IMP-396;S. BENHERROUN;OWN;1;;;;IMP-396;BENHERROUN;CNT;1;;;
IMP-397;TM;2025SANF01TM;FR;;;;admin;2025-06-05;5153428;;;;;;;;IMP-397;TIT;LE MATCH DES PHOENIX (logo);en;1;CL;35, 36, 41;en;1;IMP-397;SANFILIPPO SUD;CLI;1;;;;IMP-397;SANFILIPPO SUD;OWN;1;;;;IMP-397;;CNT;1;;;
IMP-398;TM;;FR;;;;admin;2005-07-01;3368329;;3368329;;;2035-07-01;;;IMP-398;TIT;INNOVATION 128;en;1;CL;35, 38, 41, 42;en;1;IMP-398;VAUBAN 128;CLI;1;;;;IMP-398;VAUBAN 128;OWN;1;;;;IMP-398;MENARD;CNT;1;;;
IMP-399;;;WO;wo;;;admin;2025-03-08;1854403;;;;;2035-03-08;;;IMP-399;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-399;IMODEL;CLI;1;;;;IMP-399;IMODEL;OWN;1;;;;IMP-399;;CNT;1;;;
IMP-400;;;UE;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-400;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-400;IMODEL;CLI;1;;;;IMP-400;IMODEL;OWN;1;;;;IMP-400;;CNT;1;;;
IMP-401;;;JP;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-401;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-401;IMODEL;CLI;1;;;;IMP-401;IMODEL;OWN;1;;;;IMP-401;;CNT;1;;;
IMP-402;;;AU;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-402;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-402;IMODEL;CLI;1;;;;IMP-402;IMODEL;OWN;1;;;;IMP-402;;CNT;1;;;
IMP-403;;;US;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-403;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-403;IMODEL;CLI;1;;;;IMP-403;IMODEL;OWN;1;;;;IMP-403;;CNT;1;;;
IMP-404;;;CH;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-404;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-404;IMODEL;CLI;1;;;;IMP-404;IMODEL;OWN;1;;;;IMP-404;;CNT;1;;;
IMP-405;;;CN;wo;;;admin;2025-03-08;1854403;;;;;;;;IMP-405;TIT;HOBBY TECH;en;1;CL;28;en;1;IMP-405;IMODEL;CLI;1;;;;IMP-405;IMODEL;OWN;1;;;;IMP-405;;CNT;1;;;
IMP-406;tm;;UE;;;;admin;2024-11-19;19108271;;;2025-03-28;;;retrait le 25/07 suite aux 3 oppos;;IMP-406;TIT;Ωrigins;en;1;CL;5, 35, 42;en;1;IMP-406;FERMENTALG;CLI;1;;;;IMP-406;FERMENTALG;OWN;1;;;;IMP-406;COURTIAU;CNT;1;;;
IMP-407;TM;2020CAE01TM;FR;;;;admin;2020-02-07;4621722;;;;;2030-02-07;;;IMP-407;TIT;CAELI ENERGIE;en;1;CL;11;en;1;IMP-407;CAELI ENERGIE;CLI;1;;;;IMP-407;CAELI ENERGIE;OWN;1;;;;IMP-407;;CNT;1;;;
IMP-408;DM;2025DRI02DM;FR;;;;admin;2020-12-08;20205566;;;;;2030-12-08;;;IMP-408;TIT;Capuchon protection;en;1;CL;;en;1;IMP-408;LEGALSPOT;CLI;1;;;;IMP-408;DRINK WATCH ;OWN;1;;;;IMP-408;GHARBI;CNT;1;;;
IMP-409;TM;202502IMOTM;WO;wo;;;admin;2025-07-23;;;;;;;;;IMP-409;TIT;FUNTEK;en;1;CL;28;en;1;IMP-409;IMODEL;CLI;1;;;;IMP-409;IMODEL;OWN;1;;;;IMP-409;;CNT;1;;;
IMP-410;TM;202502IMOTM;AU;wo;;;admin;2025-07-23;;;;;;;;;IMP-410;TIT;FUNTEK;en;1;CL;28;en;1;IMP-410;IMODEL;CLI;1;;;;IMP-410;IMODEL;OWN;1;;;;IMP-410;;CNT;1;;;
IMP-411;TM;202502IMOTM;CH;wo;;;admin;2025-07-23;;;;;;;;;IMP-411;TIT;FUNTEK;en;1;CL;28;en;1;IMP-411;IMODEL;CLI;1;;;;IMP-411;IMODEL;OWN;1;;;;IMP-411;;CNT;1;;;
IMP-412;TM;202502IMOTM;JP;wo;;;admin;2025-07-23;;;;;;;;;IMP-412;TIT;FUNTEK;en;1;CL;28;en;1;IMP-412;IMODEL;CLI;1;;;;IMP-412;IMODEL;OWN;1;;;;IMP-412;;CNT;1;;;
IMP-413;TM;202502IMOTM;US;wo;;;admin;2025-07-23;;;;;;;;;IMP-413;TIT;FUNTEK;en;1;CL;28;en;1;IMP-413;IMODEL;CLI;1;;;;IMP-413;IMODEL;OWN;1;;;;IMP-413;;CNT;1;;;
IMP-414;TM;202502IMOTM;CN;wo;;;admin;2025-07-23;;;;;;;;;IMP-414;TIT;FUNTEK;en;1;CL;28;en;1;IMP-414;IMODEL;CLI;1;;;;IMP-414;IMODEL;OWN;1;;;;IMP-414;;CNT;1;;;
IMP-415;TM;2025IMO04TM;WO;wo;;;admin;2025-07-23;;;;;;;;;IMP-415;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-415;IMODEL;CLI;1;;;;IMP-415;IMODEL;OWN;1;;;;IMP-415;;CNT;1;;;
IMP-416;TM;2025IMO04TM;AU;wo;;;admin;2025-07-23;;;;;;;;;IMP-416;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-416;IMODEL;CLI;1;;;;IMP-416;IMODEL;OWN;1;;;;IMP-416;;CNT;1;;;
IMP-417;TM;2025IMO04TM;CH;wo;;;admin;2025-07-23;;;;;;;;;IMP-417;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-417;IMODEL;CLI;1;;;;IMP-417;IMODEL;OWN;1;;;;IMP-417;;CNT;1;;;
IMP-418;TM;2025IMO04TM;JP;wo;;;admin;2025-07-23;;;;;;;;;IMP-418;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-418;IMODEL;CLI;1;;;;IMP-418;IMODEL;OWN;1;;;;IMP-418;;CNT;1;;;
IMP-419;TM;2025IMO04TM;US;wo;;;admin;2025-07-23;;;;;;;;;IMP-419;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-419;IMODEL;CLI;1;;;;IMP-419;IMODEL;OWN;1;;;;IMP-419;;CNT;1;;;
IMP-420;TM;2025IMO04TM;CN;wo;;;admin;2025-07-23;;;;;;;;;IMP-420;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-420;IMODEL;CLI;1;;;;IMP-420;IMODEL;OWN;1;;;;IMP-420;;CNT;1;;;
IMP-421;TM;2025IMO04TM;US;wo;;;admin;2025-07-23;;;;;;;;;IMP-421;TIT;KONECT;en;1;CL;7, 9, 28;en;1;IMP-421;IMODEL;CLI;1;;;;IMP-421;IMODEL;OWN;1;;;;IMP-421;;CNT;1;;;
IMP-422;TM;2025DRI01TM;UE;;;;admin;2025-07-30;19225857;;;;;;;;IMP-422;TIT;DRINK WATCH;en;1;CL;5, 9, 17, 21, 45;en;1;IMP-422;LEGALSPOT;CLI;1;;;;IMP-422;DRINK WATCH ;OWN;1;;;;IMP-422;GHARBI;CNT;1;;;
IMP-423;DM;2025DRI01DM;UE;;;;admin;2025-07-29;015111994-0001;;;;;;;;IMP-423;TIT;Capuchon protection;en;1;CL;;en;1;IMP-423;LEGALSPOT;CLI;1;;;;IMP-423;DRINK WATCH ;OWN;1;;;;IMP-423;GHARBI;CNT;1;;;
IMP-424;TM;2025FER28TM;UE;;;;admin;2025-07-29;19225190;;;;;;;;IMP-424;TIT;ΩRIGINS;en;1;CL;1;en;1;IMP-424;FERMENTALG;CLI;1;;;;IMP-424;FERMENTALG;OWN;1;;;;IMP-424;COURTIAU;CNT;1;;;
